fdc_id;name;category;protein;phe;phe_source;fat;carbs;energy
174076;Хлеб паратха цельнозерновой, промышленного приготовления, замороженный;Хлеб и выпечка;6,36;190,8;calculated;13,20;45,40;326,0
174077;Хлеб наан, цельнозерновой, промышленного приготовления, охлажденный;Хлеб и выпечка;10,20;306,0;calculated;6,70;46,20;286,0
174078;Хлеб, булочка, мексиканская, боллило;Хлеб и выпечка;10,60;318,0;calculated;5,80;55,80;318,0
174079;Печенье, сливочное масло или сахар, с шоколадной глазурью или начинкой;Хлеб и выпечка;4,10;193,0;original;23,50;68,80;503,0
174080;Печенье шоколадное с глазурью или глазурью;Хлеб и выпечка;4,50;218,0;original;24,20;67,90;507,0
174081;Лепешки, готовые к выпечке или жарке, цельнозерновые;Хлеб и выпечка;9,76;488,0;original;9,76;45,90;310,0
174082;Торты, пирожные закусочные, с кремовой начинкой, шоколадные с глазурью, нежирные, с добавлением клетчатки;Хлеб и выпечка;3,71;111,3;calculated;13,00;69,40;409,0
174083;Печенье, крекеры, простое или медовое, обезжиренное.;Мясо;5,71;285,5;calculated;5,71;78,00;386,0
174084;Крекеры, сыр, цельнозерновой;Сыры;9,62;481,0;calculated;16,00;57,30;412,0
174085;Вафли цельнозерновые, обезжиренные, замороженные, готовые к разогреву;Хлеб и выпечка;7,14;214,2;calculated;3,57;49,20;257,0
174086;Блинчики простые, с пониженным содержанием жира;Хлеб и выпечка;5,71;171,3;calculated;1,90;57,30;269,0
174087;Печенье, песочное печенье, пониженное содержание жира;Хлеб и выпечка;5,37;161,1;calculated;14,00;76,00;451,0
174088;Печенье, сахарная вафля, в шоколаде;Хлеб и выпечка;3,45;103,5;calculated;27,60;66,00;526,0
174089;Булочки, гамбургер или хот-дог, пшеничная/треснутая пшеница;Мясо;11,70;585,0;calculated;3,61;47,30;269,0
174090;Роллы, гамбургер или хот-дог, цельнозерновая пшеница;Мясо;12,40;620,0;calculated;4,38;44,90;269,0
